text,signature,signature_id,category,severity,proto,app_proto,src_ip,src_port,dest_ip,dest_port,hostname,uri,timestamp,source,count,date
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49177,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.10,443,192.168.0.54,49177,,,2015-03-16T03:32:12.328541-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49185,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.137,443,192.168.0.54,49185,,,2015-03-17T03:15:18.273053-0600,first-org-2015,1,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49189,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49189,,,2015-03-28T05:54:36.167764-0600,first-org-2015,2,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49201,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.212,443,192.168.0.54,49201,,,2015-03-19T02:49:31.637103-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49207,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.9,443,192.168.0.54,49207,,,2015-04-04T15:47:22.929279-0600,first-org-2015,1,2015-04-04
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49213,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.189,443,192.168.0.54,49213,,,2015-03-16T03:45:41.745835-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49223,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.84,443,192.168.0.54,49223,,,2015-03-28T06:26:50.618461-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49238,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.9,443,192.168.0.54,49238,,,2015-04-11T00:30:23.418240-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49244,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49244,,,2015-03-17T05:01:18.514075-0600,first-org-2015,2,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49249,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.9,443,192.168.0.54,49249,,,2015-03-16T03:51:40.405602-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49252,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.10,443,192.168.0.54,49252,,,2015-03-16T03:51:41.982917-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49258,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.84,443,192.168.0.54,49258,,,2015-03-17T02:56:52.300634-0600,first-org-2015,1,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49259,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.61,443,192.168.0.54,49259,,,2015-03-17T02:57:07.021189-0600,first-org-2015,1,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49262,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.9,443,192.168.0.54,49262,,,2015-04-04T16:42:54.508886-0600,first-org-2015,1,2015-04-04
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49267,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.189,443,192.168.0.54,49267,,,2015-03-16T03:52:32.222521-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49274,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49274,,,2015-03-19T03:36:51.270542-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49278,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.9,443,192.168.0.54,49278,,,2015-03-17T07:47:25.165362-0600,first-org-2015,1,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49310,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.9,443,192.168.0.54,49310,,,2015-03-16T04:04:43.513370-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49315,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.10,443,192.168.0.54,49315,,,2015-03-16T04:04:45.588518-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49317,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49317,,,2015-03-28T07:40:11.967647-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49321,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.140,443,192.168.0.54,49321,,,2015-04-11T01:42:11.668613-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49328,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.189,443,192.168.0.54,49328,,,2015-03-16T04:04:56.893161-0600,first-org-2015,1,2015-03-16
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49331,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49331,,,2015-04-04T17:52:00.763388-0600,first-org-2015,1,2015-04-04
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49345,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49345,,,2015-03-19T04:35:50.898162-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49388,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49388,,,2015-04-04T18:55:56.074255-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49393,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.61,443,192.168.0.54,49393,,,2015-03-17T07:49:55.245632-0600,first-org-2015,1,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49397,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49397,,,2015-03-19T05:25:39.267188-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49406,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.115,443,192.168.0.54,49406,,,2015-03-28T08:51:10.210331-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49408,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49408,,,2015-03-28T08:53:25.250650-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49413,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.140,443,192.168.0.54,49413,,,2015-04-11T02:54:30.225049-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49432,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49432,,,2015-04-04T19:43:39.356936-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49442,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.115,443,192.168.0.54,49442,,,2015-03-19T05:46:19.235766-0600,first-org-2015,2,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49478,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49478,,,2015-03-28T09:53:48.666248-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49485,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49485,,,2015-04-04T20:39:30.618387-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49487,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.140,443,192.168.0.54,49487,,,2015-04-11T03:44:22.543454-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49493,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.115,443,192.168.0.54,49493,,,2015-03-28T10:03:30.337851-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49518,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49518,,,2015-03-19T06:24:51.607594-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49538,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49538,,,2015-04-04T21:31:52.951214-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49544,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.84,443,192.168.0.54,49544,,,2015-03-28T10:55:51.331855-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49560,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.140,443,192.168.0.54,49560,,,2015-04-11T04:42:21.900608-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49575,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49575,,,2015-04-04T22:18:06.298118-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49616,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.140,443,192.168.0.54,49616,,,2015-04-11T05:30:22.218760-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49618,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.84,443,192.168.0.54,49618,,,2015-03-28T11:55:03.556215-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49628,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49628,,,2015-03-19T07:38:36.885675-0600,first-org-2015,2,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49671,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.140,443,192.168.0.54,49671,,,2015-04-11T06:18:00.350075-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49677,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.84,443,192.168.0.54,49677,,,2015-03-28T12:52:26.842015-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49690,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.11,443,192.168.0.54,49690,,,2015-04-05T00:13:06.128451-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49720,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.10,443,192.168.0.54,49720,,,2015-03-19T08:38:00.966116-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49732,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.11,443,192.168.0.54,49732,,,2015-04-05T01:00:55.305097-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49742,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.11,443,192.168.0.54,49742,,,2015-03-28T13:55:19.996463-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49744,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49744,,,2015-04-11T07:26:46.852578-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49778,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.11,443,192.168.0.54,49778,,,2015-04-05T01:46:19.516669-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49793,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.11,443,192.168.0.54,49793,,,2015-03-28T14:47:49.309514-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49794,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.115,443,192.168.0.54,49794,,,2015-03-19T09:22:19.764886-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49800,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.211,443,192.168.0.54,49800,,,2015-03-19T09:25:17.584715-0600,first-org-2015,1,2015-03-19
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49810,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49810,,,2015-04-11T08:24:01.090429-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49817,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.11,443,192.168.0.54,49817,,,2015-03-17T08:47:16.437686-0600,first-org-2015,1,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49842,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.83,443,192.168.0.54,49842,,,2015-04-05T02:49:50.379582-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49844,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.11,443,192.168.0.54,49844,,,2015-03-17T09:02:11.796692-0600,first-org-2015,2,2015-03-17
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49855,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.11,443,192.168.0.54,49855,,,2015-04-05T02:55:36.514837-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49858,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.11,443,192.168.0.54,49858,,,2015-03-28T15:45:50.456122-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49875,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.138,443,192.168.0.54,49875,,,2015-04-11T09:18:04.607557-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49895,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49895,,,2015-03-10T04:58:29.601354-0600,first-org-2015,1,2015-03-10
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49923,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.61,443,192.168.0.54,49923,,,2015-03-18T03:57:00.495407-0600,first-org-2015,2,2015-03-18
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49928,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.76,443,192.168.0.54,49928,,,2015-03-10T04:58:39.055851-0600,first-org-2015,1,2015-03-10
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49932,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.141,443,192.168.0.54,49932,,,2015-03-28T16:57:15.857842-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49942,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.76,443,192.168.0.54,49942,,,2015-03-10T05:03:41.866006-0600,first-org-2015,1,2015-03-10
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49944,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.212,443,192.168.0.54,49944,,,2015-04-05T04:06:46.592457-0600,first-org-2015,1,2015-04-05
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49947,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.166.141,443,192.168.0.54,49947,,,2015-04-11T10:25:00.156243-0600,first-org-2015,1,2015-04-11
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49953,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49953,,,2015-03-18T03:57:45.625618-0600,first-org-2015,1,2015-03-18
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49964,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.162.76,443,192.168.0.54,49964,,,2015-03-10T05:54:24.155559-0600,first-org-2015,1,2015-03-10
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49967,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49967,,,2015-03-10T05:58:00.154980-0600,first-org-2015,1,2015-03-10
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49970,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.211,443,192.168.0.54,49970,,,2015-03-28T17:37:25.779409-0600,first-org-2015,1,2015-03-28
ET POLICY Dropbox.com Offsite File Backup in Use | Potential Corporate Privacy Violation | tls | 49981,ET POLICY Dropbox.com Offsite File Backup in Use,2012647,Potential Corporate Privacy Violation,1,TCP,tls,108.160.165.138,443,192.168.0.54,49981,,,2015-03-10T06:54:13.310069-0600,first-org-2015,1,2015-03-10
